depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
874.8927,1.05131748906019e-08,4.59430684266308e-06,6.37064164386647e-07
874.9144,4.46802180753089e-07,5.5748423140278e-06,4.48686300749674e-07
874.9361,8.67346514067867e-07,6.47571383354924e-06,1.31125315617164e-07
874.9578,1.17723664720889e-06,7.21142856084002e-06,1.17872641258959e-07
874.9795,1.14744907821972e-06,7.1498647638019e-06,1.47262783075942e-07
875.0012,9.80352242892348e-07,6.88092224322218e-06,5.4677789015068e-07
875.0229,9.92594223908179e-07,7.20636839236103e-06,1.45645408379404e-06
875.0446,8.30986775339749e-07,6.82250463091686e-06,1.46278449162827e-06
875.0663,3.11107647916066e-07,5.2130224209791e-06,3.32675305340211e-07
875.088,6.59454886807709e-07,6.29301000732734e-06,1.09466109663482e-06
875.1097,4.62452804230307e-07,5.80942779797319e-06,1.05432827267116e-06
875.1314,8.42846763746637e-07,6.54517129319036e-06,5.24106503381213e-07
875.1531,1.07787155469957e-06,7.00985684724908e-06,2.27558037200181e-07
875.1748,1.56011969223239e-06,8.19069665340121e-06,3.17268585120786e-07
875.1965,1.38260600747904e-06,7.94329755147793e-06,8.59338809408075e-07
875.2182,9.62427791099166e-07,6.74812134308382e-06,2.70395409803773e-07
875.241,4.22016034308407e-07,5.88207518484069e-06,1.57398395055411e-06
875.2683324,3.67065677721489e-07,5.49158689776542e-06,7.77773765758425e-07
875.2958324,2.07376778452165e-07,5.12798608942311e-06,8.32262207630215e-07
875.3233324,3.87442837660887e-07,5.3604124046082e-06,2.2549158668641e-07
875.3508324,8.92662446180171e-07,6.59486871139123e-06,3.11393143519328e-07
875.3783324,1.35593782793311e-06,7.68462490188045e-06,2.60524362594693e-07
875.4058324,9.65548649666359e-07,6.81780814412782e-06,4.61518269965537e-07
875.4333324,6.78231626120433e-07,6.2144107161952e-06,7.1557617625912e-07
875.4608324,4.73491986000838e-07,5.67600623541124e-06,5.63627667710326e-07
875.4883324,7.972809515585e-07,6.34987552657289e-06,2.58515062544347e-07
875.5158324,1.26562902483036e-06,7.48203146478244e-06,3.00655448915214e-07
875.5433324,1.70815075171984e-06,8.52558898497458e-06,2.60111150725436e-07
875.5708324,1.20830132168858e-06,7.38695599014683e-06,4.29102588141793e-07
875.5983324,9.02473666550775e-07,6.64432861335578e-06,3.91333090262003e-07
875.6258324,5.1369557109661e-07,5.81905108234596e-06,7.08080049837379e-07
875.6533324,5.36021408985175e-07,5.9963812046631e-06,1.08893456974931e-06
875.6808324,6.20463723268503e-07,6.00936085624986e-06,5.09516677509167e-07
875.7083324,1.26334588934608e-06,7.45340267976121e-06,2.29740852642858e-07
875.7358324,1.52981875102254e-06,8.05194891591715e-06,1.14070382826623e-07
875.7633324,1.21979272691014e-06,7.38913509262891e-06,3.5256034987904e-07
875.7908324,7.0906395263051e-07,6.31926305283686e-06,8.12786616646509e-07
875.8183324,5.76479968282391e-07,6.13366844982311e-06,1.21538547037895e-06
875.8458324,6.97317824682998e-07,6.34748084555196e-06,9.85841923464574e-07
875.8733324,1.32225023755544e-06,7.67415625422986e-06,4.77168330825177e-07
875.9008324,1.71456844698533e-06,8.53729732750705e-06,2.5084361962308e-07
875.9283324,7.19013772753451e-07,6.13931681443606e-06,1.87427179492699e-07
875.9533324,3.4865409719733e-07,5.40464954665966e-06,6.47275783405062e-07
875.9783324,3.77858383387284e-07,5.71405833509097e-06,1.38333922182822e-06
876.0048324,7.78540148241519e-07,6.56730540494779e-06,1.06529246407034e-06
876.0310324,1.31433748220131e-06,7.62939798281306e-06,3.97739144364418e-07
876.0577324,1.52168772855466e-06,8.09828146128195e-06,3.17097453085785e-07
876.0844324,1.11469119165682e-06,7.38748725969755e-06,1.11894881695332e-06
876.1111324,9.29465694366903e-07,7.10660827040992e-06,1.61472291910098e-06
876.1378324,9.39425960152269e-07,6.93624488533816e-06,1.01846591802893e-06
876.1645324,5.65588741100313e-07,6.26585248873736e-06,1.7012155017123e-06
876.1912324,4.42562631145681e-07,5.97800984326566e-06,1.71944932273815e-06
876.2179324,7.68361196475999e-07,6.48983924345088e-06,9.02032215940273e-07
876.2446324,1.12356829159581e-06,7.13261708853246e-06,2.71102682848554e-07
876.2713324,5.2213501974011e-07,5.82386843700079e-06,6.6249549727274e-07
876.2980324,3.41315503790425e-07,5.28686798814135e-06,3.39370576436733e-07
876.3247324,2.39874437300805e-07,5.19251104580458e-06,7.93528481794985e-07
876.3514324,2.23639493621411e-07,5.09267193383556e-06,6.0597065209259e-07
876.3781324,1.84222810712708e-07,5.03967698380334e-06,7.32286890844456e-07
876.4048324,5.88049400769188e-07,5.94742150959577e-06,5.5854652902936e-07
876.4315324,9.8467078961431e-07,6.87169572626122e-06,4.88412323502454e-07
876.4582324,7.17511450619261e-07,6.3742624859714e-06,9.19997569760097e-07
876.4849324,4.55434060830068e-07,5.82596301623192e-06,1.15809546219015e-06
876.5116324,4.16727998696354e-07,5.87072789277766e-06,1.57943502011572e-06
876.5383324,4.09825041977521e-07,5.77555016743151e-06,1.33775466926358e-06
876.5650324,1.04195550371837e-06,6.99679171492379e-06,4.52489574136028e-07
876.5917324,1.31648973170505e-06,7.81106901783846e-06,9.39893617874019e-07
876.6184324,9.29227078077138e-07,6.90220356792015e-06,9.88715924692037e-07
876.6451324,5.42259215304065e-07,5.87470112120824e-06,6.71024624942755e-07
876.6718324,3.81304323288092e-07,5.37225986542843e-06,3.0835417372265e-07
876.6985324,3.09764166345383e-07,5.33501136498291e-06,7.18615146430095e-07
876.7252324,4.39500378156886e-07,5.52765500762368e-06,3.58801054588732e-07
876.7519324,4.95027501457943e-07,5.71098598360608e-06,5.1461623373543e-07
876.7786324,9.08208851295555e-07,6.67999642544497e-06,4.60427186706741e-07
876.8053324,1.54968969815011e-06,8.1223349923478e-06,1.85610345140985e-07
876.8320324,1.48194330679693e-06,7.93987968452163e-06,1.22097354210036e-07
876.8587324,5.87485229746128e-07,5.86027578679564e-06,2.95046661880058e-07
876.8854324,4.60239905247582e-07,5.77521639045695e-06,9.67000308404524e-07
876.9121324,4.90584036310605e-07,5.86430053799606e-06,1.01805500727692e-06
876.9388324,4.07321987682218e-07,5.50986184306262e-06,5.40143436912653e-07
876.9683324,2.48855212522502e-07,5.3191915189954e-06,1.11672023882793e-06
876.9978324,3.76800289742659e-07,5.66976608783598e-06,1.25507098690181e-06
877.0258324,5.87052627566287e-07,5.86799390269823e-06,3.21922722483653e-07
877.0538324,5.69791435801369e-07,5.82055707827113e-06,3.02826267121224e-07
877.0818324,9.22368347167908e-07,6.65349135112399e-06,2.751841997855e-07
877.1098324,1.77714996454699e-06,8.66750794927405e-06,1.91783305114685e-07
877.1378324,1.74796282600728e-06,8.67931998665837e-06,4.42110571347387e-07
877.1658324,7.82504380141111e-07,6.48341257545311e-06,7.78572601121091e-07
877.1938324,4.5460996138494e-07,5.52076246969292e-06,2.26823365622514e-07
877.2218324,2.78405411227607e-07,5.22130539248944e-06,5.99384181818097e-07
877.2498324,2.9034581709174e-07,5.45040398597253e-06,1.21541192007326e-06
877.2778324,2.00971022035459e-07,5.22558004267212e-06,1.18039560653034e-06
877.3058324,2.66233337849431e-07,5.16669086739358e-06,5.20921701471912e-07
877.3338324,8.24629878304213e-07,6.59554848222487e-06,8.14021214831213e-07
877.3618324,1.73462657341055e-06,8.67106002420005e-06,5.14547562010123e-07
877.3898324,1.6491561251358e-06,8.57449190850439e-06,8.44790335385759e-07
877.4178324,7.61875907152317e-07,6.48595321972737e-06,9.37659062649443e-07
877.4458324,4.70652936580438e-07,5.76835310135422e-06,8.69555717201181e-07
877.4738324,3.51534792646552e-07,5.51142962898229e-06,9.54086882235842e-07
877.5018324,3.04430911579381e-07,5.42702991719523e-06,1.04033035235864e-06
877.5298324,3.92773637418946e-07,5.45183017087363e-06,4.68613381241123e-07
877.5578324,6.36545324604686e-07,6.05434242116778e-06,5.31260106306352e-07
877.5858324,1.44610131003563e-06,7.88940336186291e-06,2.29932865115715e-07
877.6138324,1.03488253038961e-06,7.19878017912988e-06,1.12469721076119e-06
877.6418324,0,4.8509962805229e-06,1.50386206864631e-06
877.6698324,3.74683457613519e-07,5.30993936333246e-06,1.65514413061991e-07
877.6978324,1.06012126279002e-07,4.93648716552561e-06,9.88952251178202e-07
877.7258324,1.33847816104073e-07,4.87817642405726e-06,6.05731784710978e-07
877.7538324,4.21837511391153e-07,5.57896235723063e-06,6.45908277639455e-07
877.7818324,3.70282010307671e-07,5.39938822222687e-06,4.72504082745892e-07
877.8098324,2.87857113684073e-07,5.29680198399788e-06,7.61929044684022e-07
877.8378324,3.77391436055414e-07,5.44874036158896e-06,5.71933121201112e-07
877.8658324,9.89089588515123e-07,6.79887957484574e-06,2.32376895907395e-07
877.8938324,1.32598401891155e-06,7.64207420268773e-06,3.5125706031298e-07
877.9218324,9.66370543214853e-07,6.74479483617573e-06,2.32890172215294e-07
877.9498324,7.22472519176423e-07,6.37334985845396e-06,8.80811590663089e-07
877.9778324,6.25396345123607e-07,6.19305595060894e-06,1.03903345185705e-06
878.0083324,7.96678966475205e-07,6.60699636794354e-06,1.05416395770893e-06
878.0388324,5.08800799556624e-07,5.83711997940831e-06,8.01085534462316e-07
878.0652324,1.69075803062909e-06,8.54041834185156e-06,4.35547108466815e-07
878.0923324,1.67166855027575e-06,8.42698893494741e-06,2.27563438438554e-07
878.1194324,9.82932135373173e-07,6.87280868386204e-06,5.05709851651843e-07
878.1465324,3.19674089139152e-07,5.50487604254364e-06,1.16893965209963e-06
878.1736324,3.78007250661177e-07,5.39761800319974e-06,4.11875759217685e-07
878.2007324,5.92539622244292e-07,5.98943665906019e-06,6.56185080196925e-07
878.2278324,1.35916536721668e-06,7.67634020460004e-06,2.14887695297171e-07
878.2549324,1.7544541442872e-06,8.64475559409579e-06,2.90207021318842e-07
878.2820324,1.03190557389462e-06,7.03854434368686e-06,6.56081843636189e-07
878.3091324,7.30431204271862e-07,6.44218100511139e-06,1.03542299780195e-06
878.3362324,7.62984977805045e-07,6.54637583823999e-06,1.11669229112524e-06
878.3633324,6.11810920792801e-07,6.1541610066173e-06,1.02076632067522e-06
878.3904324,6.97374883020808e-07,6.28414495435178e-06,7.92478781806583e-07
878.4175324,8.61216359620459e-07,6.61666837677266e-06,6.1217749043579e-07
878.4446324,1.17747409424189e-06,7.27272919758804e-06,3.07765845712308e-07
878.4717324,1.46384608903456e-06,7.95943599571261e-06,3.16649703669368e-07
878.4988324,1.46078361276185e-06,8.01218137111453e-06,5.01103900573593e-07
878.5288324,8.9125954027225e-07,7.08100747500675e-06,1.81795604679185e-06
878.5555324,5.68443514207227e-07,6.21387186957508e-06,1.5221984793527e-06
878.5822324,4.9304437915186e-07,5.77896744443602e-06,7.39449435989798e-07
878.6089324,6.66727329213055e-07,6.13052492819496e-06,5.45432103713088e-07
878.6356324,6.48098219936229e-07,6.08831260792341e-06,5.52407718709209e-07
878.6623324,1.20644999322951e-06,7.43405491823364e-06,5.90738178474164e-07
878.6890324,1.31466393402663e-06,7.61738621631936e-06,3.60185680738753e-07
878.7157324,8.6370928289721e-07,7.59884607679083e-06,3.61041980193306e-06
878.7424324,5.09479412199317e-07,6.55141270756734e-06,2.99130100691692e-06
878.7691324,4.34270209388468e-07,5.54404176233344e-06,4.48964577017743e-07
878.7958324,4.61061123319071e-07,5.70745223223753e-06,7.54363791758081e-07
878.8225324,8.03599073874263e-07,6.38616871452379e-06,3.26801831573271e-07
878.8492324,1.27771562830751e-06,7.45680485551399e-06,1.37966881064423e-07
878.8759324,1.1755917301767e-06,7.2816166382326e-06,3.48866234927663e-07
878.9026324,6.85917413014953e-07,6.16977502781078e-06,5.25244703143879e-07
878.9293324,5.59909386413449e-07,6.09325522714289e-06,1.21434012453839e-06
878.9560324,5.51463275502678e-07,5.85990845943559e-06,5.59612566436009e-07
878.9827324,4.89287614418999e-07,5.66862297157996e-06,4.28103752437828e-07
879.0094324,8.42926140858257e-07,6.52653119322835e-06,4.69477981575517e-07
879.0361324,1.51415090560661e-06,8.02241136405279e-06,1.411420321784e-07
879.063,1.3647133644437e-06,7.78004090487438e-06,4.92692214884889e-07
879.093,5.6435638963887e-07,6.21471455387437e-06,1.55476041593398e-06
879.1195,7.78294025906724e-07,6.33675292263656e-06,3.60613174288249e-07
879.146,6.04988266611648e-07,5.91104845949904e-06,3.24139519425053e-07
879.1725,3.45553975447665e-07,5.36277785977706e-06,5.42875838851316e-07
879.199,3.91112699534979e-07,5.48289714474308e-06,5.77678607412653e-07
879.2255,6.57604055647607e-07,6.09277797964981e-06,4.96408893647643e-07
879.252,7.04534779078617e-07,6.15026545599364e-06,3.28791128675097e-07
879.2785,1.18939838004295e-06,7.25379203063545e-06,1.62155461801783e-07
879.305,1.3517532207886e-06,7.63775289023185e-06,1.5073457232201e-07
879.3315,9.21635953416179e-07,6.58221344244481e-06,6.32569081604544e-08
879.358,7.23608287311661e-07,6.16779586499121e-06,2.42751807717996e-07
879.3845,4.5595441822161e-07,5.83460915210695e-06,1.18234711697491e-06
879.411,5.90237195016944e-07,6.09474359589911e-06,9.96495597786826e-07
879.4375,7.03408327062884e-07,6.10061170653739e-06,1.84552556725254e-07
879.464,7.06341367838534e-07,6.12957058302007e-06,2.5198274018402e-07
879.4905,1.10030819245757e-06,7.06917821866679e-06,2.48520747100956e-07
879.517,1.41040251810393e-06,7.83771185039626e-06,3.3474325846788e-07
879.5435,9.72342245821432e-07,6.76237440727197e-06,2.44712554709586e-07
879.57,5.60864922015979e-07,5.9610023369096e-06,8.01149261151116e-07
879.5965,5.059588036543e-07,5.79845124593433e-06,7.04578498221333e-07
879.623,5.21329551512202e-07,5.66950705272067e-06,1.95832359643164e-07
879.6495,4.98945427415192e-07,5.63503947024008e-06,2.54132323161959e-07
879.676,4.66441466799928e-07,5.6549854063478e-06,5.53766501122211e-07
879.7025,7.29666119767059e-07,6.21133551748703e-06,3.32047018185826e-07
879.729,1.19952268551968e-06,7.27827928022827e-06,1.63113377741771e-07
879.7555,1.07130107381291e-06,6.96716359175735e-06,1.47937258972195e-07
879.782,3.48079407394926e-07,5.4168332546162e-06,6.90373286563645e-07
879.8085,4.38758319403318e-07,5.77118201569879e-06,1.11365718113138e-06
879.835,4.6490566253257e-07,5.67902800273245e-06,6.38870766176092e-07
879.8615,5.62107656795151e-07,5.90932334578993e-06,6.33315686405265e-07
879.888,8.81067079977147e-07,6.60056215587561e-06,4.1713142049457e-07
879.9145,1.08733222218997e-06,7.04173169600425e-06,2.59387444116712e-07
879.941,1.35481446387658e-06,7.62246721290685e-06,8.1337953853365e-08
879.9675,1.31743378353064e-06,7.59506671121624e-06,2.71323336013029e-07
879.994,1.03320713543561e-06,7.01281200446946e-06,5.67505807077401e-07
880.0205,4.53210170337366e-07,5.65524310094796e-06,6.51592589674343e-07
880.047,2.73646034996784e-07,5.2933663642863e-06,8.57047770013854e-07
880.07,2.72174585912154e-07,5.30534666553231e-06,9.04633607467604e-07
880.0958,7.76575805400331e-07,6.39483521555627e-06,5.51600044184462e-07
880.1216,1.35350796301868e-06,7.65293841695087e-06,1.84504507852943e-07
880.1474,1.28429114472818e-06,7.48206986764597e-06,1.67339339246972e-07
880.1732,1.20146700887734e-06,7.37332209651866e-06,4.40755610067879e-07
880.199,1.07521264429599e-06,7.17522804814785e-06,7.58271279408286e-07
880.2248,8.86549513280377e-07,6.62802028148894e-06,4.61255871001269e-07
880.2506,4.41004966790007e-07,5.52744974462105e-06,3.48869192784789e-07
880.2764,3.0404339105045e-07,5.32902689262862e-06,7.44207146907474e-07
880.3022,5.5799115192508e-07,5.89393298625398e-06,6.17153204145883e-07
880.328,1.38571912257033e-06,7.71046261099891e-06,1.2637150159243e-07
880.3538,1.45935117396365e-06,7.91759304783505e-06,2.22870486510917e-07
880.3796,1.156585973214e-06,7.23603336046394e-06,3.49935631851812e-07
880.4054,6.7541147431399e-07,6.1385607847097e-06,5.07977395919227e-07
880.4312,6.08462560970934e-07,6.0307104443148e-06,6.67712152684095e-07
880.457,6.19746197676828e-07,6.01772317815822e-06,5.4507248937603e-07
880.4828,7.41181800220996e-07,6.27705526783751e-06,4.51005740534573e-07
880.5086,1.08601566449145e-06,7.09956103529165e-06,4.48319762096243e-07
880.5344,1.606509669747e-06,8.29154460150086e-06,2.92199055083733e-07
880.5602,1.47712253493538e-06,8.00279424114246e-06,3.54225438918803e-07
880.586,1.08671334226539e-06,7.19174310894438e-06,7.2632901237254e-07
880.6118,9.00960011518864e-07,6.95450110773501e-06,1.35993010029056e-06
880.6376,7.37848188058664e-07,6.33948933699658e-06,6.67211980843695e-07
880.6634,8.51807931347398e-07,6.52932697403523e-06,4.14527394481491e-07
880.6892,1.01304255915641e-06,6.83765861775909e-06,1.79082315077038e-07
880.715,1.69006965047625e-06,8.49587651288243e-06,3.06974785859682e-07
880.7408,1.5984719607195e-06,8.25081072067521e-06,2.26036191019326e-07
880.7666,8.9220207426169e-07,6.86016846677554e-06,1.13442723002327e-06
880.7924,9.25667330983625e-07,6.77584880748391e-06,6.30025461011035e-07
880.8182,8.12537145031068e-07,6.59295684771947e-06,8.97959103907896e-07
880.844,8.20160180473098e-07,6.5999051061185e-06,8.63394710473692e-07
880.8698,1.59591461226453e-06,8.27560684828448e-06,3.20949267984276e-07
880.8956,1.5628723156225e-06,8.19896522412132e-06,3.2787653837092e-07
880.9214,1.09058214463069e-06,7.28456882246625e-06,9.83059024294176e-07
880.9472,8.23451477509489e-07,6.72565630620387e-06,1.22548652858787e-06
880.973,8.10744035339477e-07,6.43065764067409e-06,4.12627345066251e-07
880.9988,6.90783640212653e-07,6.20799458300773e-06,6.08499742264973e-07
881.0246,4.28449659322467e-07,5.61895888490176e-06,7.23230135719818e-07
881.0504,6.37250060920374e-07,6.02183923870776e-06,4.2934625577398e-07
881.0762,1.11990249856171e-06,7.09617227955423e-06,1.89395508428763e-07
881.102,1.56047052834148e-06,8.17983804088417e-06,2.86743769656931e-07
881.122,1.55359623282224e-06,8.23789442908688e-06,5.15470839586704e-07
881.148,6.82362212242839e-07,6.39808251248202e-06,1.25409154384376e-06
881.1736,5.09672777758573e-07,6.29626664396928e-06,2.20783042750065e-06
881.1992,4.94809367083677e-07,5.85183964636024e-06,9.51831882639826e-07
881.2248,4.99219101875661e-07,5.70567074045442e-06,4.70552500959433e-07
881.2504,5.4451977879212e-07,5.82951544609648e-06,5.18704276640187e-07
881.276,9.22399285357188e-07,6.92954792869287e-06,1.12606015197187e-06
881.3016,2.01849007211756e-06,9.38756921441349e-06,6.37159278957222e-07
881.3272,1.66594055137985e-06,8.54944089857221e-06,6.48446899637975e-07
